Open /dev/ttyACM1 success.
Listener (fd=4) was added to epoll.
Frame Seq, Obj_index, x, y, z, velocity, snr, noise
1200, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 179, 487
Frame 1201: DetectedObjs=4 : numTLVs=5
1201, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1201, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 709
1201, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 293, 570
1201, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 168, 494
Frame 1202: DetectedObjs=3 : numTLVs=5
1202, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1202, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 708
1202, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 285, 578
Frame 1203: DetectedObjs=4 : numTLVs=5
1203, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1203, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 312, 712
1203, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 286, 577
1203, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 158, 504
Frame 1204: DetectedObjs=4 : numTLVs=5
1204, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1204, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 709
1204, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 295, 568
1204, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 174, 494
Frame 1205: DetectedObjs=4 : numTLVs=5
1205, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1205, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 317, 707
1205, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 291, 573
1205, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 167, 500
Frame 1206: DetectedObjs=3 : numTLVs=5
1206, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1206, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 708
1206, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 286, 577
Frame 1207: DetectedObjs=4 : numTLVs=5
1207, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1207, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 311, 713
1207, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 291, 572
1207, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 169, 498
Frame 1208: DetectedObjs=4 : numTLVs=5
1208, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1208, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 708
1208, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 285, 578
1208, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 164, 504
Frame 1209: DetectedObjs=4 : numTLVs=5
1209, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1209, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 318, 706
1209, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 290, 573
1209, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 158, 505
Frame 1210: DetectedObjs=4 : numTLVs=5
1210, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1210, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 317, 707
1210, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 296, 567
1210, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 182, 486
Frame 1211: DetectedObjs=4 : numTLVs=5
1211, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1211, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 709
1211, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 299, 564
1211, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 170, 496
Frame 1212: DetectedObjs=4 : numTLVs=5
1212, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1212, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 318, 706
1212, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 283, 581
1212, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 165, 500
Frame 1213: DetectedObjs=4 : numTLVs=5
1213, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1213, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 314, 710
1213, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 293, 570
1213, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 166, 500
Frame 1214: DetectedObjs=4 : numTLVs=5
1214, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 241, 893
1214, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 314, 710
1214, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 290, 574
1214, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 169, 501
Frame 1215: DetectedObjs=4 : numTLVs=5
1215, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1215, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 708
1215, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 290, 573
1215, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 160, 504
Frame 1216: DetectedObjs=4 : numTLVs=5
1216, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1216, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 312, 712
1216, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 278, 586
1216, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 157, 506
Frame 1217: DetectedObjs=4 : numTLVs=5
1217, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1217, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 317, 707
1217, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 292, 572
1217, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 167, 499
Frame 1218: DetectedObjs=4 : numTLVs=5
1218, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1218, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 708
1218, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 294, 570
1218, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 168, 500
Frame 1219: DetectedObjs=4 : numTLVs=5
1219, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1219, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 314, 709
1219, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 302, 561
1219, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 156, 501
Frame 1220: DetectedObjs=4 : numTLVs=5
1220, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1220, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 312, 712
1220, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 301, 562
1220, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 165, 501
Frame 1221: DetectedObjs=4 : numTLVs=5
1221, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1221, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 317, 707
1221, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 292, 572
1221, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 156, 504
Frame 1222: DetectedObjs=4 : numTLVs=5
1222, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1222, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 318, 705
1222, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 291, 573
1222, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 162, 502
Frame 1223: DetectedObjs=4 : numTLVs=5
1223, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 892
1223, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 322, 702
1223, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 301, 562
1223, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 164, 499
Frame 1224: DetectedObjs=4 : numTLVs=5
1224, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1224, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 317, 707
1224, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 285, 578
1224, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 159, 503
Frame 1225: DetectedObjs=4 : numTLVs=5
1225, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1225, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 313, 711
1225, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 290, 573
1225, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 176, 491
Frame 1226: DetectedObjs=4 : numTLVs=5
1226, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1226, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 312, 712
1226, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 294, 569
1226, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 169, 495
Frame 1227: DetectedObjs=4 : numTLVs=5
1227, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1227, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 708
1227, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 296, 568
1227, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 158, 505
Frame 1228: DetectedObjs=4 : numTLVs=5
1228, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1228, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 314, 710
1228, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 283, 580
1228, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 168, 503
Frame 1229: DetectedObjs=4 : numTLVs=5
1229, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1229, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 317, 707
1229, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 298, 565
1229, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 156, 505
Frame 1230: DetectedObjs=4 : numTLVs=5
1230, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1230, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 709
1230, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 301, 563
1230, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 176, 490
Frame 1231: DetectedObjs=4 : numTLVs=5
1231, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1231, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 318, 706
1231, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 295, 568
1231, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 163, 504
Frame 1232: DetectedObjs=4 : numTLVs=5
1232, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1232, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 318, 705
1232, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 301, 563
1232, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 160, 509
Frame 1233: DetectedObjs=4 : numTLVs=5
1233, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1233, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 314, 710
1233, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 283, 581
1233, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 165, 498
Frame 1234: DetectedObjs=4 : numTLVs=5
1234, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1234, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 314, 710
1234, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 287, 577
1234, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 184, 486
Frame 1235: DetectedObjs=4 : numTLVs=5
1235, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1235, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 709
1235, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 293, 570
1235, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 162, 506
Frame 1236: DetectedObjs=4 : numTLVs=5
1236, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1236, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 312, 712
1236, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 291, 572
1236, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 176, 497
Frame 1237: DetectedObjs=4 : numTLVs=5
1237, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1237, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 322, 702
1237, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 292, 571
1237, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 163, 504
Frame 1238: DetectedObjs=4 : numTLVs=5
1238, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1238, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 314, 710
1238, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 311, 553
1238, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 192, 474
Frame 1239: DetectedObjs=4 : numTLVs=5
1239, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1239, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 709
1239, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 288, 576
1239, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 168, 501
Frame 1240: DetectedObjs=4 : numTLVs=5
1240, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1240, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 319, 705
1240, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 286, 577
1240, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 158, 507
Frame 1241: DetectedObjs=4 : numTLVs=5
1241, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1241, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 314, 710
1241, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 285, 578
1241, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 157, 507
Frame 1242: DetectedObjs=3 : numTLVs=5
1242, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1242, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 312, 712
1242, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 278, 585
Frame 1243: DetectedObjs=4 : numTLVs=5
1243, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1243, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 311, 713
1243, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 300, 564
1243, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 180, 483
Frame 1244: DetectedObjs=4 : numTLVs=5
1244, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1244, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 709
1244, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 283, 580
1244, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 171, 495
Frame 1245: DetectedObjs=4 : numTLVs=5
1245, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1245, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 708
1245, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 289, 574
1245, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 160, 506
Frame 1246: DetectedObjs=4 : numTLVs=5
1246, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1246, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 318, 706
1246, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 295, 569
1246, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 167, 501
Frame 1247: DetectedObjs=3 : numTLVs=5
1247, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1247, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 321, 703
1247, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 290, 573
Frame 1248: DetectedObjs=3 : numTLVs=5
1248, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1248, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 317, 707
1248, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 293, 570
Frame 1249: DetectedObjs=4 : numTLVs=5
1249, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1249, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 321, 703
1249, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 287, 576
1249, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 160, 502
Frame 1250: DetectedObjs=4 : numTLVs=5
1250, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1250, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 323, 701
1250, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 294, 569
1250, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 169, 490
Frame 1251: DetectedObjs=4 : numTLVs=5
1251, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1251, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 319, 705
1251, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 289, 574
1251, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 169, 491
Frame 1252: DetectedObjs=4 : numTLVs=5
1252, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1252, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 314, 710
1252, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 284, 579
1252, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 163, 507
Frame 1253: DetectedObjs=3 : numTLVs=5
1253, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1253, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 319, 705
1253, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 293, 570
Frame 1254: DetectedObjs=4 : numTLVs=5
1254, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1254, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 709
1254, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 293, 571
1254, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 170, 495
Frame 1255: DetectedObjs=4 : numTLVs=5
1255, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1255, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 314, 710
1255, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 283, 581
1255, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 167, 505
Frame 1256: DetectedObjs=4 : numTLVs=5
1256, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1256, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 314, 710
1256, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 306, 558
1256, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 179, 486
Frame 1257: DetectedObjs=3 : numTLVs=5
1257, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1257, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 319, 704
1257, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 288, 575
Frame 1258: DetectedObjs=4 : numTLVs=5
1258, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1258, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 314, 709
1258, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 289, 575
1258, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 152, 510
Frame 1259: DetectedObjs=4 : numTLVs=5
1259, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1259, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 311, 712
1259, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 293, 570
1259, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 175, 484
Frame 1260: DetectedObjs=3 : numTLVs=5
1260, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1260, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 709
1260, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 289, 574
Frame 1261: DetectedObjs=4 : numTLVs=5
1261, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1261, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 708
1261, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 294, 571
1261, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 178, 481
Frame 1262: DetectedObjs=4 : numTLVs=5
1262, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1262, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 319, 705
1262, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 293, 571
1262, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 169, 492
Frame 1263: DetectedObjs=4 : numTLVs=5
1263, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1263, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 709
1263, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 287, 576
1263, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 155, 507
Frame 1264: DetectedObjs=4 : numTLVs=5
1264, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1264, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 318, 706
1264, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 295, 569
1264, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 159, 507
Frame 1265: DetectedObjs=4 : numTLVs=5
1265, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1265, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 320, 704
1265, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 287, 576
1265, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 161, 506
Frame 1266: DetectedObjs=4 : numTLVs=5
1266, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1266, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 709
1266, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 292, 572
1266, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 162, 498
Frame 1267: DetectedObjs=4 : numTLVs=5
1267, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1267, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 320, 703
1267, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 293, 570
1267, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 176, 490
Frame 1268: DetectedObjs=3 : numTLVs=5
1268, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1268, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 709
1268, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 292, 571
Frame 1269: DetectedObjs=3 : numTLVs=5
1269, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1269, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 318, 705
1269, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 295, 569
Frame 1270: DetectedObjs=4 : numTLVs=5
1270, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1270, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 314, 710
1270, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 294, 570
1270, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 163, 501
Frame 1271: DetectedObjs=4 : numTLVs=5
1271, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1271, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 708
1271, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 302, 561
1271, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 153, 512
Frame 1272: DetectedObjs=4 : numTLVs=5
1272, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1272, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 708
1272, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 309, 554
1272, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 175, 486
Frame 1273: DetectedObjs=4 : numTLVs=5
1273, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1273, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 317, 707
1273, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 296, 568
1273, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 162, 503
Frame 1274: DetectedObjs=4 : numTLVs=5
1274, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1274, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 709
1274, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 284, 579
1274, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 167, 500
Frame 1275: DetectedObjs=4 : numTLVs=5
1275, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1275, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 709
1275, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 290, 573
1275, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 167, 495
Frame 1276: DetectedObjs=4 : numTLVs=5
1276, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1276, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 312, 712
1276, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 289, 575
1276, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 171, 492
Frame 1277: DetectedObjs=4 : numTLVs=5
1277, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1277, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 708
1277, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 292, 571
1277, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 162, 504
Frame 1278: DetectedObjs=4 : numTLVs=5
1278, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1278, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 318, 706
1278, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 290, 573
1278, obj_3, 0.000000, 1.090717, 0.000000, 0.000000, 158, 506
Frame 1279: DetectedObjs=3 : numTLVs=5
1279, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 242, 893
1279, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 316, 707
1279, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 290, 574
Frame 1280: DetectedObjs=4 : numTLVs=5
1280, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
1280, obj_1, 0.017724, 0.566896, 0.000000, 0.000000, 315, 708
1280, obj_2, 0.000000, 0.828945, 0.000000, 0.000000, 290, 573
1280, obj_3, -0.034085, 1.090184, 0.000000, 0.000000, 162, 500
Frame 1281: DetectedObjs=3 : numTLVs=5
1281, obj_0, 0.009544, 0.305252, 0.000000, 0.000000, 243, 892
